Date,Close
2026-01-23,21244.0
2026-01-26,21513.0
2026-01-27,21818.0
2026-01-28,22329.0
2026-01-29,23162.0
2026-01-30,23214.0
2026-02-02,20868.0
2026-02-03,19990.0
2026-02-04,21264.0
2026-02-05,21231.0
2026-02-06,20696.0
2026-02-09,21303.0
2026-02-10,21842.0
2026-02-12,21855.0
2026-02-13,21118.0
2026-02-16,21619.0
2026-02-17,21617.0
2026-02-18,20959.0
2026-02-19,21414.0
2026-02-20,21479.0
